,Date,ID,url,username,source,location,tweet,num of likes,num of retweets
78,2022-12-17 17:15:49+00:00,1604163468923633664,https://twitter.com/wutti/status/1604163468923633664,wutti,Moa Bridge,,"Jeder, der sich hinstellt und die #Klimaaktivisten der #LetzteGeneration als #Straftäter zu diffamieren zeigt zum Einen, dass er keine Ahnung vom Gesetz hat und zum Anderen, dass ihm das Klima und unser Überleben vollkommen egal ist.

Solche Menschen sind verachtenswert 😡",0,0
79,2022-12-17 17:13:40+00:00,1604162927015170049,https://twitter.com/B4mmel/status/1604162927015170049,B4mmel,Twitter Web App,Göttingen,"17.12.2022 | #goe1712 – Als Reaktion auf die Repressionsmaßnahmen gegen die Klima-Gruppe #LetzteGeneration fand Samstagnachmittag in #Göttingen eine Solidaritätsdemonstration statt, an der knapp 100 Personen teilnahmen. (1/6) https://t.co/pnuGnROmB9",32,3
80,2022-12-17 17:10:16+00:00,1604162073671438336,https://twitter.com/mariusmxra/status/1604162073671438336,mariusmxra,Twitter for Android,"Göttingen, Deutschland","Hörsaalbesetzungen an deutschen Unis: Auf dem Weg zu einem neuen 1968?
#LetzteGeneration #endfossiloccupy #Klimaaktivisten
https://t.co/CvXVSfKH9T",2,0
81,2022-12-17 17:06:09+00:00,1604161034541047810,https://twitter.com/edue100/status/1604161034541047810,edue100,Twitter Web App,erde,"@Markus_Krall @RZitelmann ebenso der größte Feind, wie paradox
#Klimakleber #LetztenGeneration",0,0
82,2022-12-17 17:02:41+00:00,1604160161815449600,https://twitter.com/msur0711/status/1604160161815449600,msur0711,Mastodon-Twitter Crossposter,(nicht nur) Stuttgart,"""Niemand ist so staatsgläubig und demokratiefestigend wie die #LetzteGeneration"" - sie fordern nur ein, das Klimaschutzgesetz des Kabinett Merkel 2021 umzusetzen... 
https://t.co/VZ94R9Vaai",1,0
83,2022-12-17 17:02:17+00:00,1604160061676605441,https://twitter.com/HarrydeBo/status/1604160061676605441,HarrydeBo,Twitter for Android,,#vollpfosten #LetztenGeneration #LetzteGeneration #klebdichnichtfest #strassenblockierer https://t.co/paBcUWo0su,0,0
84,2022-12-17 17:00:48+00:00,1604159688949604356,https://twitter.com/dr_boooobs/status/1604159688949604356,dr_boooobs,Twitter for Android,,Die #letzteGeneration sogar zu #dämlich die blockierte Straße korrekt zu benennen. Seit wann ist der Spandauer Damm am Potsdamer Platz ihr Totalausfälle🥴 🤣🤣🤣🤣🤣🤣🤣 https://t.co/XRACOmgqsb,0,0
85,2022-12-17 16:59:55+00:00,1604159468010455041,https://twitter.com/Giftfrosch100/status/1604159468010455041,Giftfrosch100,Twitter for Android,,@AufstandLastGen Demokratie muss fairerweise auch Euch aushalten können und ich kann mein inneres Ommm trainieren und stärken. Wünsche Euch entspannte Weihnachten. #Klimakleber,0,0
86,2022-12-17 16:58:34+00:00,1604159126371803136,https://twitter.com/dr_boooobs/status/1604159126371803136,dr_boooobs,Twitter for Android,,"Briefe aus dem Knast #gähn 

#letzteGeneration https://t.co/EJAGxmda5q https://t.co/ONXElG5am8",0,0
87,2022-12-17 16:58:09+00:00,1604159022420332545,https://twitter.com/bruno_nrw/status/1604159022420332545,bruno_nrw,Twitter for Android,NRW,#boellerverbot #LetzteGeneration #Klimakleber #Klimawandel #Silvester #Böller #Feuerwerk #Pflegenotstand #pflegebrennt #Notaufnahme https://t.co/bhpTwmSZ9w,1,0
88,2022-12-17 16:56:49+00:00,1604158685508300801,https://twitter.com/heino_matthies/status/1604158685508300801,heino_matthies,Twitter for Android,,#Letztegeneration #Aimeevanbaalen sollte auch mal den Genuss eines Polizeigewahrsam kommen. #Berlin,0,0
89,2022-12-17 16:50:40+00:00,1604157141405007874,https://twitter.com/KarlBau35787590/status/1604157141405007874,KarlBau35787590,Twitter Web App,,"@MarcoBuschmann Aus der Causa #Sauter Legalis haben wir gelernt, strafrechtlich kann nur belangt werden, wenn laut Strafrecht eine gesetzlich verbotene Handlung vorliegt. Es sollte ein leichtes sein eine Strafbarkeitslücke auch für die #LetzteGeneration zu konstruieren. #Buschmann #FDP #Berlin",0,0
90,2022-12-17 16:48:53+00:00,1604156691754401794,https://twitter.com/ibishi_behar/status/1604156691754401794,ibishi_behar,Twitter for iPhone,Deutschland,Interessanter Artikel safety shoes men's 42 https://t.co/EhdjG4rpOE #eBay auf @eBayDE. #aquadome #Schnee #ploetzlichundunerwartet #LetzteGeneration #aiwanger #Dortmund #messi #wmfinale #frankreich,0,0
91,2022-12-17 16:45:36+00:00,1604155864847458304,https://twitter.com/Visp17758799/status/1604155864847458304,Visp17758799,Twitter for Android,"Sachsen, Deutschland","Machte er es für Geld?
#Klimakleber https://t.co/UPW0UnFlYE",0,0
92,2022-12-17 16:41:32+00:00,1604154843064664064,https://twitter.com/ekwufinance/status/1604154843064664064,ekwufinance,Twitter Web App,Deutschland,"@RZitelmann Wundert mich nicht, da er schließlich auch die #LetzteGeneration gerichtlich verteidigt.

https://t.co/m6h9kZkMoR",1,0
93,2022-12-17 16:40:34+00:00,1604154596095455232,https://twitter.com/o_peddix/status/1604154596095455232,o_peddix,Twitter Web App,,"Kommt wohl doch so gut an.

#Klimakleber 
#Klimaaktivisten 

https://t.co/CvYtcdeVny",0,0
94,2022-12-17 16:37:43+00:00,1604153878857060354,https://twitter.com/anonMiPo/status/1604153878857060354,anonMiPo,Twitter for iPhone,"Frankfurt am Main, Deutschland","Tipp an alle Klimakleber.
Trotz Erderwärmung ist es jetzt möglich, sich ohne Sekundenkleber an Dinge zu kleben! 

Auf gebts… viel Spaß 😂😂🎉🎉

#letzteDegeneration #Klimakleber #Klimaaktivisten #TrottelDerNation
#LetztenGeneration https://t.co/4gL4n6WUO4",1,1
95,2022-12-17 16:32:49+00:00,1604152648118464512,https://twitter.com/Nailfreak1/status/1604152648118464512,Nailfreak1,Twitter for iPad,"Bayern, Deutschland","#Rudolph der #WeihnachtsKleber Das geht aber jetzt zu weit! 
Ich besorge mir jetzt #Tomatensuppe So! #LetzteGeneration euch soll der ⚡️beim 💩treffen. https://t.co/zv4Qyr68S2",13,3
96,2022-12-17 16:30:02+00:00,1604151945865723904,https://twitter.com/Tag24B/status/1604151945865723904,Tag24B,TAG24B App,"Berlin, Ku‘damm",Der Protest richtete sich auch gegen die Inhaftierung von Klimaaktivisten in Bayern. #LetzteGeneration https://t.co/djB5pScAYs,0,0
97,2022-12-17 16:22:09+00:00,1604149963931385857,https://twitter.com/XR_Legal/status/1604149963931385857,XR_Legal,Twitter for Android,,"@Dr_jur_Brecht @AufstandLastGen Unschön zu sehen, dass Sie  #Versammlungsfreiheit und #RechtAufInformation von Menschen missachten, die sich selbst ein Bild von den Klimaaktivist*innen von #LetzteGeneration machen wollen.",0,0
98,2022-12-17 16:19:35+00:00,1604149317530398720,https://twitter.com/SplitterInHaut/status/1604149317530398720,SplitterInHaut,Twitter for Android,,"@stephanpalagan @LoraZigarma Auf einmal wird er gesprächig, wenn es um die #LetzteGeneration geht. Aber über 1 Woche kein Statement gegenüber den #Reichsbürger. #NieMehrCDUCSU. Eine Gefährdung der Demokratie durch das aushöhlen von Gesetzen ist vorprogrammiert",0,0
99,2022-12-17 16:16:57+00:00,1604148654637735937,https://twitter.com/SnoopDEvelops/status/1604148654637735937,SnoopDEvelops,Twitter for Android,"Hamburg, Deutschland","Bin von oben bis unten mit Zuckerguss eingekleistert....

Ich erwarte jeden Moment dass das KSK durch die Fenster bricht...

Es war nett mit Euch  😘

#Klimakleber
#Klimaterroristen",20,1
100,2022-12-17 16:06:10+00:00,1604145940960509952,https://twitter.com/__ud3x__/status/1604145940960509952,__ud3x__,Twitter Web App,mw in North Rhine-Westphalia,"Der Staat redet nicht mit @AufstandLastGen, die haben keine Beute...

#GruenesGewoelbe #LetzteGeneration 

https://t.co/FgCjEz3clM",0,0
101,2022-12-17 16:03:57+00:00,1604145384825176065,https://twitter.com/drapiecha/status/1604145384825176065,drapiecha,Twitter for Android,,"Make Art Not War: Handcarved rubber stamps &amp; acrylic paint on paper 
#makeartnotwar #climatecrisis #systemchange #fckptn #нетвойны #mójsyn #nextgeneration #ourfuture #descendant #myson #nextgeneration #lastgeneration #childdrawing #balloon #childwithballoon #victory #raisehands https://t.co/Iaro9asv9b",0,0
102,2022-12-17 16:02:56+00:00,1604145126925692930,https://twitter.com/mmeier6706/status/1604145126925692930,mmeier6706,Twitter for Android,Neuseeland,"@MarcoBuschmann Sie sind derjenige, der 24/7 Straftaten begeht. Sie machen Straftaten 24/7 zum Instrument der politischen Auseinandersetzung. Die #LetzteGeneration fordert lediglich, dass Sie sich ans Völkerrecht und an die Verfassung halten. Dem verweigern sie sich offensichtlich vorsätzlich.",1,0
103,2022-12-17 16:00:01+00:00,1604144393870626817,https://twitter.com/RND_de/status/1604144393870626817,RND_de,TweetDeck,Hannover,Am Nachmittag haben Mitglieder der Klimaschutzgruppe #LetzteGeneration den Verkehr am Potsdamer Platz in #Berlin lahmgelegt. Nach Polizeiangaben hätten sich fünf Menschen zunächst auf der Straße angeklebt. https://t.co/gRM89vxkJr,8,0
104,2022-12-17 15:53:54+00:00,1604142854233722880,https://twitter.com/dare_dems/status/1604142854233722880,dare_dems,Twitter Web App,Venus,"Generationen zu schützen. Das Richtige zu tun, ungeachtet dessen, was die Konsequenzen sind, was die Medien sagen, wie sehr die Regierung schweigt, das ist das größte Geschenk, das Weihnachten dieses Jahr bringen kann.
#LetzteGeneration",0,0
105,2022-12-17 15:53:52+00:00,1604142845794942979,https://twitter.com/dare_dems/status/1604142845794942979,dare_dems,Twitter Web App,Venus,"Das ist vielleicht das letzte Weihnachten, an dem wir noch etwas tun können. Was ist ein versäumtes Weihnachten im Gegensatz zu einem versäumten Leben? Wir befinden uns auf einem ganz schmalen Grat mit der Entscheidung: Katastrophe oder Überleben?
#LetzteGeneration https://t.co/grYCJyyD6S",0,0
106,2022-12-17 15:53:51+00:00,1604142839918743553,https://twitter.com/dare_dems/status/1604142839918743553,dare_dems,Twitter Web App,Venus,#LetzteGeneration https://t.co/geYetl3y3e,1,0
107,2022-12-17 15:53:14+00:00,1604142685102669825,https://twitter.com/dare_dems/status/1604142685102669825,dare_dems,Twitter Web App,Venus,"Ich möchte das hier mit euch teilen:
#LetzteGeneration #KlimaNotstand
Frohe Weihnachten. https://t.co/oA7y22rFhF",7,1
108,2022-12-17 15:46:31+00:00,1604140994244509697,https://twitter.com/Animus_AC/status/1604140994244509697,Animus_AC,Twitter for Android,,"@MarcoBuschmann Wenn die Politik sich glaubt an Vorgaben und Gerichtsbeschlüsse hinwegsetzen zu dürfen ist das nicht das Problem der Aktivisten die ihre berechtigten Interessen verfolgt.
Wenn wir von Straftaten reden sollten wir nicht über #LetzteGeneration sondern unfähige Politker sprechen.",2,0
109,2022-12-17 15:45:02+00:00,1604140622746714114,https://twitter.com/TheThomasDee/status/1604140622746714114,TheThomasDee,Twitter for iPhone,,"Benjamin Blümchen würde heute auch in Präventivhaft kommen.

#LetzteGeneration",2,0
110,2022-12-17 15:43:25+00:00,1604140215500771331,https://twitter.com/Kranich631/status/1604140215500771331,Kranich631,Twitter Web App,,"@endfossil_goe @AufstandLastGen @eg_goe @XR_Goettingen @for_fridays @LuetziBleibt Kommt darauf an, welche Mittel 
von der #LetzteGeneration beim Klimaschutz eingesetzt werden! 
Wer sich gewaltsam Zutritt auf
Flughafengelände verschafft, ist
absolut nicht mehr als harmlos 
einzustufen! Das ist vorbei!",0,0
111,2022-12-17 15:34:14+00:00,1604137905009500161,https://twitter.com/Kranich631/status/1604137905009500161,Kranich631,Twitter Web App,,"@AlexanderGrevel Richtig! Was bildet die 
#LetzteGeneration sich eigentlich 
ein? Sie haben im 🇩🇪 BT nichts 
zu suchen, genau so wenig wie
Querdenker &amp; Reichsbürger!",0,0
112,2022-12-17 15:30:33+00:00,1604136976147431430,https://twitter.com/thomas_hocke/status/1604136976147431430,thomas_hocke,Twitter Web App,"Berlin, Deutschland","#Briefing 82 #Zeitenwende #Zeitenwendekreise #Verfassung #Verfassungsblog #GG #Grundgesetz #Menschenrechte #Grundrechte #Bürgererechte #Corona #Impfpflicht #Ukrainekrieg #Versammlungsfreiheit #Meinungsfreiheit #LetzteGeneration #Klimawandel #Klimakleber

https://t.co/ZjUJVvjtkv",0,0
113,2022-12-17 15:29:01+00:00,1604136591047499776,https://twitter.com/Sponobil/status/1604136591047499776,Sponobil,Twitter for Android,,@StopNowNWO @FlugschuleE Metallgeländer bei starken Frost mit der Zunge lecken. Und schon hat sich die #LetzteGeneration der #Klimakleber umweltfreundlich selbst festgeklebt. Ganz ohne pöse Chemie. Können dann solange auch kein dummes Zeug quatschen 🤪.,2,0
114,2022-12-17 15:26:50+00:00,1604136043711586304,https://twitter.com/WalterStuber4/status/1604136043711586304,WalterStuber4,Twitter Web App,,WAS KANN ICH BESONDERS GUT  https://t.co/FE7D2zBtJB    #mutig #besonders #LetzteGeneration #vorwärts,1,0
115,2022-12-17 15:25:58+00:00,1604135824571899907,https://twitter.com/Demon_Zeparu/status/1604135824571899907,Demon_Zeparu,Twitter for Android,Berlin,Next: Hausdurchsuchungen bei Feuermelderherstellern wegen Bildung einer terroristischen Vereinigung. #LetzteGeneration https://t.co/yDNmRIcKXx,5,1
116,2022-12-17 15:25:05+00:00,1604135601405677568,https://twitter.com/hypnose_profi/status/1604135601405677568,hypnose_profi,Twitter for Android,Deutschland,"@MarcoBuschmann Die Straftäter, das sind die Klimaschutz-Blockierer und die sitzen in den Parlamenten, nicht auf der Straße ! - #LetzteGeneration",1,0
117,2022-12-17 15:19:10+00:00,1604134113799069696,https://twitter.com/Sir_IchWeissWas/status/1604134113799069696,Sir_IchWeissWas,Twitter Web App,,"@zeitonline @berit_die Benziner werden verboten, Böller werden verboten. Wer keine Eigenverantwortung hat, kann keine Verantwortung haben. Alles reglementiert! Wer jung ist, das Leben nicht kennt, kann immer ein grosses Maul haben. Die #LetzteGeneration hat mir zu wenig Verstand um was zu fordern.",0,0
118,2022-12-17 15:17:30+00:00,1604133694457122817,https://twitter.com/Kranich631/status/1604133694457122817,Kranich631,Twitter Web App,,"@Nailfreak1 Das sehe ich anders! Diese
#LetzteGeneration, hat sich mit
Gewalt zutritt auf Flughafengelände 
verschafft &amp; ist nicht mehr als
harmlos einzustufen! Das sollte auch dem WDR nicht verborgen 
geblieben sein!",0,0
119,2022-12-17 15:16:18+00:00,1604133392832163841,https://twitter.com/berlinerzeitung/status/1604133392832163841,berlinerzeitung,Echobox,"Berlin, Deutschland",Nach Blockadeaktion auf Münchner Flughafen: Sieben Klimaaktivisten der „Letzten Generation“ aus Polizeigewahrsam entlassen. @LetzteGen #Klimaschutz #Klimakleber #Klimaprotest https://t.co/Faq6z8MJIJ,8,1
120,2022-12-17 15:14:03+00:00,1604132826516901888,https://twitter.com/BerlinGross/status/1604132826516901888,BerlinGross,Twitter for iPhone,Frankfurt am Main,"@MarcoBuschmann Also nochmal fur die langsamen: #LetzteGeneration versucht durchzusetzen,das was BVG der Politik auferlegt hatte.das was im Pariser Abkommen Deutschland zugesagt hatte.Also das,was die Aufgabe der Bundesregierung,insbesondere d #Justizminister|s ist. Tun Sie endlich ihre Pflicht!",2,1
121,2022-12-17 15:12:43+00:00,1604132489798238208,https://twitter.com/herrLorenz/status/1604132489798238208,herrLorenz,Twitter for Android,Leipzig + 🦣,"@marcoIsantos @phoenice @goetheuni @UniLeipzig Damit hat er eine aufsehenerregende Sollbruchstelle für zukünftige Aktionsformen markiert.
#FFF #LetzteGeneration",0,0
122,2022-12-17 15:10:37+00:00,1604131959055290369,https://twitter.com/AndreasJa/status/1604131959055290369,AndreasJa,Twitter Web App,Dortmund,"#LetzteGeneration
nicht einschüchtern lassen, die Verhältnismässigkeit dieser Aktionen überprüfen lassen,
keine Kunszwerke beschmieren 
jedoch mit den Protesten weitermachen.
DEMOKRATIE https://t.co/VTMUnu41Vl",0,0
123,2022-12-17 15:09:17+00:00,1604131624844754947,https://twitter.com/BadenKein/status/1604131624844754947,BadenKein,Twitter Web App,,@marcelOtl06 @maxfrerichs @MarcoBuschmann Mir fehlt in deinem Beitrag der Zusammenhang zu #letztegeneration,0,0
124,2022-12-17 15:07:39+00:00,1604131213777993728,https://twitter.com/Kingdomcometous/status/1604131213777993728,Kingdomcometous,Twitter for Android,Deutschland,"@JulianRoepcke @Steinhoefel Hier ringt Frau #Paus zwar nicht um Worte, antwortet aber nicht. Sie entschuldigt sie sich eher für ihre Politik, die der #LetzteGeneration viel Geduld abverlange. 
Kein Wort über Straftaten, anarchistische Vorgehensweise und erforderliches Handeln der Exekutive.",4,0
125,2022-12-17 15:07:28+00:00,1604131170156810240,https://twitter.com/BraesigeBrummse/status/1604131170156810240,BraesigeBrummse,Twitter for Android,"Dresden, Sachsen","@MarcoBuschmann Die #LetzteGeneration fordert lediglich, dass Sie, Herr Justizminister, ein Urteil des Bundesverfassungsgerichtes endlich umsetzen. Stattdessen verhindern Sie genau das aktiv. Sie sind also im Grunde ein Verfassungsfeind und der eigentliche Verbrecher hier. 🤷‍♂️",0,0
126,2022-12-17 15:05:27+00:00,1604130660351983617,https://twitter.com/reclaimrosalux1/status/1604130660351983617,reclaimrosalux1,Twitter for Android,"Berlin, Deutschland","1600 Schwurbel liefen #b1712 zu spät los, weil #LetzteGeneration die Route blockiert hat.😍 los- und an uns vorbei. Außerdem aus NRW dabei: Fotograf ""GBFreiheitsfoto"" und ""Aktivist Mann"". Anselm ist extra für uns aus seinen Auto gestiegen, um uns wild als ""Mörder"" zu bezeichnen https://t.co/Z84qNVdMhX",29,7
127,2022-12-17 15:04:30+00:00,1604130422639689729,https://twitter.com/FriederikeHell/status/1604130422639689729,FriederikeHell,Twitter Web App,,"@MarcoBuschmann Die #LetzteGeneration würde es gar nicht geben, wenn Ihre Regierung das Urteil des  Bundesverfassungsgerichts zum Klimaschutz endlich umsetzen würde. Fangen Sie doch mal en mit einem #Tempolimit",1,0
128,2022-12-17 15:03:04+00:00,1604130060725878786,https://twitter.com/BAltmueller/status/1604130060725878786,BAltmueller,Twitter Web App,,"@wokest_boy Er weiß schon, was er macht. Alles populistisches Kalkül: #LetzteGeneration würde ihn und die #NieMehrCDUCSU eh nicht wählen, aber die #AfDmachtDumm kann er vielleicht noch gut gebrauchen. Kann nur hoffen, dass es nicht so viele Idioten unter den 🇩🇪 Wählern gibt.",0,0
